reads,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,mean()Acc_X,mean()Acc_Y,mean()Acc_Z,class,label
1993,"-0,00001","-0,00005","0,00001","0,00001","-0,00003","-0,00002",0,"-0,00002",0.27642462,-0.018625878,-0.10616474,0,1
1994,"-0,00001","-0,00005","0,00001","0,00001","-0,00003","-0,00002",0,"-0,00002",0.27536438,-0.017795054,-0.10584446,0,1
1995,"-0,00001","-0,00005","0,00001","0,00001","-0,00003","-0,00002",0,"-0,00002",0.27684305,-0.016619956,-0.10995826,0,1
1996,"-0,00001","-0,00005","0,00001","0,00001","-0,00003","-0,00002",0,"-0,00002",0.2776553,-0.017433358,-0.11096104,0,1
1997,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.27626143,-0.015186892,-0.11308176,0,1
1998,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.27761252,-0.014202537,-0.11278808,0,1
1999,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.2800452,-0.017139063,-0.11049831,0,1
2000,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.27960576,-0.019448815,-0.1063954,0,1
2001,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.28926591,-0.013797982,-0.15358009,0,1
2002,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.26886864,0.0010471571,-0.10016867,0,1
2003,0,"-0,00002","-0,00003","-0,00001",0,"-0,00001","0,00002",0,0.28032599,-0.011133323,-0.11780607,0,1
2004,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.28052762,-0.013769861,-0.11248533,0,1
2005,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27543425,-0.0098376632,-0.1044689,0,1
2006,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27408581,-0.010861623,-0.10694494,0,1
2007,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27494128,-0.018710939,-0.1032929,0,1
2008,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27569234,-0.015501772,-0.09851357,0,1
2009,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.2789204,-0.013164953,-0.11103302,0,1
2010,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27900267,-0.01291681,-0.11458816,0,1
2011,0,"-0,00001","-0,00002","-0,00001","0,00001",0,"0,00002","0,00001",0.27335027,-0.011304316,-0.10588304,0,1
2012,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.27688996,-0.015942488,-0.1102853,0,1
2013,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.27604308,-0.016057144,-0.10706066,0,1
2014,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.27632796,-0.0157962,-0.10752993,0,1
2015,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.27814281,-0.01634129,-0.10742058,0,1
2016,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.2758447,-0.015523439,-0.1078778,0,1
2017,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.2622916,-0.013842243,-0.11636903,0,1
2018,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.26333579,-0.016996481,-0.10322986,0,1
2019,0,"-0,00003","-0,00001",0,"-0,00003","-0,00001","-0,00002","-0,00002",0.27865057,-0.01739076,-0.10738579,0,1
2020,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.27361378,-0.016966609,-0.1092245,0,1
2021,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.27519115,-0.016973343,-0.11067688,0,1
2022,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.27733161,-0.017806038,-0.10695521,0,1
2023,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.28279573,-0.018027521,-0.10853879,0,1
2024,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.28252314,-0.017054211,-0.10856076,0,1
2025,0,"0,00001","-0,00001","-0,00003","-0,00001","-0,00002",0,"0,00001",0.27634522,-0.018116367,-0.10419179,0,1
2026,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27591272,-0.016736872,-0.10893456,0,1
2027,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.274924,-0.016393689,-0.10794926,0,1
2028,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27801964,-0.017597684,-0.1068787,0,1
2029,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27861789,-0.017599088,-0.10869452,0,1
2030,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27437626,-0.016890706,-0.1053007,0,1
2031,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.2755412,-0.016939137,-0.1075085,0,1
2032,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.23230773,-0.013144884,-0.10945343,0,1
2033,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27773845,-0.016136318,-0.10988735,0,1
2034,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.279534,-0.016459454,-0.10455091,0,1
2035,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27949226,-0.018268847,-0.10558118,0,1
2036,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.28361523,-0.017549982,-0.11199369,0,1
2038,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27958313,-0.017257054,-0.1086912,0,1
2039,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27420558,-0.018494975,-0.10267062,0,1
2040,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27633845,-0.016135752,-0.10972645,0,1
2041,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27861694,-0.016481388,-0.10769264,0,1
2042,"-0,00001",0,"0,00003",0,"-0,00001","-0,00001","-0,00001",0,0.27801893,-0.017967047,-0.10609096,0,1
2043,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.27858677,-0.017506796,-0.10960958,0,1
2044,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.2795951,-0.017654703,-0.10749925,0,1
2045,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.27765025,-0.015941246,-0.11171976,0,1
2046,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.27712578,-0.016439466,-0.11172241,0,1
2047,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.27929709,-0.017783466,-0.10513134,0,1
2048,"0,00001","0,00001","-0,00001","0,00002","-0,00002",0,"-0,00001","0,00001",0.27799997,-0.017198082,-0.10667161,0,1
2049,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.28271017,-0.016632978,-0.11098923,0,1
2050,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.25588817,-0.032539155,-0.067271514,0,1
2051,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.20972857,0.010376861,-0.080358316,0,1
2052,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.28896924,-0.020601578,-0.068854537,0,1
2053,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.32096137,-0.033199754,-0.096353554,0,1
2054,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.19841429,-0.0030120803,-0.11470391,0,1
2055,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.30475234,-0.019391671,-0.13307811,0,1
2056,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.3104028,-0.0082692534,-0.11706297,0,1
2057,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.24647895,0.017070635,-0.079826427,0,1
2058,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.32290714,-0.0059477468,-0.069777453,0,1
2059,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.27940903,-0.044280491,-0.10786972,0,1
2060,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.20559292,-0.029083873,-0.13509277,0,1
2061,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.2925733,0.0030434991,-0.12022459,0,1
2062,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.35973321,-0.028556437,-0.13062,0,1
2063,"-0,00002","-0,00001","-0,00003","-0,00001","0,00001","-0,00002","0,00001","-0,00001",0.2409014,-0.02479026,-0.1131304,0,1
2064,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.26642533,-0.041893048,-0.095012276,0,1
2065,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.23763972,-0.008817055,-0.12540219,0,1
2066,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.31526722,0.016744875,-0.13809529,0,1
2067,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.33802434,-0.022080048,-0.13037514,0,1
2068,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.2167391,-0.018151267,-0.10698096,0,1
2070,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.30318671,-0.019500337,-0.069768607,0,1
2071,0,"0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002","-0,00001",0.32689322,-0.039629227,-0.082177801,0,1
2072,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.17696686,-0.0079612339,-0.13253462,0,1
2073,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.29397044,0.01061652,-0.12399353,0,1
2074,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.37150846,-0.039469687,-0.11985877,0,1
2075,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.21318282,-0.030435998,-0.1212404,0,1
2076,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.23655417,0.009313786,-0.063558557,0,1
2077,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.34280952,-0.02227099,-0.087930115,0,1
2078,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.25737625,-0.029885821,-0.12406517,0,1
2079,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.24903861,-0.021118537,-0.12493361,0,1
2080,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.38732286,-0.027284818,-0.12937495,0,1
2081,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.28710314,-0.038810227,-0.12632677,0,1
2082,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.27043983,-0.0035180632,-0.14118725,0,1
2083,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.15280558,0.00088675406,-0.13205094,0,1
2084,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.19715247,-0.0045553168,-0.11479304,0,1
2085,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.35097585,-0.01556374,-0.082074331,0,1
2086,"-0,00004","-0,00002","-0,00007","-0,00003","-0,00002","-0,00001","0,00001","-0,00002",0.31821563,-0.047749831,-0.10383519,0,1
2088,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.32502895,-0.0099740637,-0.086967064,0,1
2089,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.3016321,0.017162266,-0.081646653,0,1
2090,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.284561,-0.024567368,-0.13999271,0,1
2091,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.31257091,-0.094590376,-0.26350513,0,1
2092,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.28336398,0.0064979517,-0.11533544,0,1
2093,"-0,00001","0,00002","0,00003","0,00002",0,0,"-0,00001","-0,00002",0.22287231,-0.0053260597,-0.072215564,0,1
2094,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.12666467,0.0014646907,-0.043355047,0,1
2095,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.22919979,0.0023632791,-0.049377021,0,1
2096,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.31740147,-0.06193894,-0.10089662,0,1
2097,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.32262237,-0.042379025,-0.11488636,0,1
2098,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.34004332,0.016156272,-0.095576371,0,1
2099,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.27761816,0.0052778037,-0.086673241,0,1
2100,"-0,00002","0,00001","-0,00003","-0,00003","-0,00002","-0,00003","-0,00001","-0,00001",0.22607459,-0.014890608,-0.20470014,0,1
2101,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.3279454,0.02119251,-0.04484464,0,1
2102,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.28954172,-0.020519434,-0.1102162,0,1
2103,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.29493552,-0.072192704,-0.15190406,0,1
2104,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.26510472,-0.060315685,-0.11950258,0,1
2105,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.28331998,0.019400743,-0.089765229,0,1
2106,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.33907784,-0.0266833,-0.15628808,0,1
2107,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.27790605,-0.028245678,-0.10771456,0,1
2108,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.25378333,0.019177706,-0.068938483,0,1
2109,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.31912325,-0.0014263534,-0.098580689,0,1
2110,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.28923571,-0.064960671,-0.1690754,0,1
2111,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.23666298,-0.010686449,-0.13429815,0,1
2112,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.29435524,0.0085263532,-0.090057595,0,1
2113,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.3285838,-0.017030435,-0.11996463,0,1
2114,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.27957793,-0.028403417,-0.11983474,0,1
2115,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.16266798,-0.029567338,-0.10959756,0,1
2116,0,"0,00003","-0,00001","-0,00001",0,0,0,0,0.2258582,-0.064337079,-0.12906429,0,1
2117,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.36648938,-0.0262775,-0.1054403,0,1
2119,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.34179466,0.041427476,-0.091213318,0,1
2120,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.35619899,-0.010732315,-0.080096478,0,1
2121,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.26776838,-0.023804255,-0.10210097,0,1
2122,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.27526597,-0.04823735,-0.12110103,0,1
2123,"-0,00002","-0,00001","-0,00001","-0,00003",0,0,"-0,00001",0,0.27347775,-0.065585329,-0.1163256,0,1
2124,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.29936078,0.0088840736,-0.069213819,0,1
2125,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.27349747,-0.022694515,-0.13954277,0,1
2126,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.29076021,-0.022301736,-0.12562165,0,1
2127,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.29686834,0.01396058,-0.081110317,0,1
2128,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.24203628,-0.00052207193,-0.10443056,0,1
2129,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.34567096,-0.060842894,-0.22342074,0,1
2131,"-0,00002","-0,00002","0,00001","0,00001","-0,00002","-0,00001","-0,00002","-0,00002",0.20623002,0.021131939,-0.084743009,0,1
2132,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.15676269,-0.015914045,-0.08056475,0,1
2133,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.22535066,-0.051389501,-0.091847434,0,1
2134,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.30504799,-0.036708418,-0.083027595,0,1
2135,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.30442748,-0.031774248,-0.097132012,0,1
2136,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.32187196,-0.031113906,-0.1293654,0,1
2138,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.29940666,0.0015675888,-0.11624102,0,1
2139,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.22246611,0.020089347,-0.094718263,0,1
2140,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.21799162,0.010591777,-0.13784221,0,1
2141,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.29615417,0.001623784,-0.092978378,0,1
2142,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.28366213,-0.013454425,-0.095488329,0,1
2143,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.28019111,-0.014433554,-0.10449435,0,1
2144,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.28249735,-0.0029268579,-0.10698406,0,1
2145,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.27419605,-0.023026476,-0.11843667,0,1
2146,"-0,00001","-0,00004","-0,00003","-0,00004","-0,00001",0,"-0,00002","-0,00002",0.26894842,-0.029440665,-0.12245035,0,1
2147,"-0,00001","-0,00001",0,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001",0.2763013,-0.027374944,-0.10045733,0,1
2148,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.2787184,-0.020215996,-0.1060647,0,1
2149,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27881268,-0.0077250682,-0.10696917,0,1
2150,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27797071,-0.018318954,-0.10635519,0,1
2151,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27609011,-0.017066258,-0.1193845,0,1
2152,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27371816,-0.019896076,-0.12113467,0,1
2153,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27544604,-0.021342876,-0.10851555,0,1
2154,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.28214895,-0.014535416,-0.098543572,0,1
2155,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27811055,-0.015569642,-0.11305256,0,1
2156,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27198091,-0.019205526,-0.11722341,0,1
2157,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27804433,-0.017069998,-0.1009609,0,1
2158,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27916441,-0.016397819,-0.10861821,0,1
2159,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.29783418,-0.008706012,-0.092799345,0,1
2160,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27539507,-0.015398298,-0.10636028,0,1
2161,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.28844551,-0.0097166587,-0.095013976,0,1
2162,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27528603,-0.016335063,-0.11613433,0,1
2163,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27529461,-0.019225371,-0.11140386,0,1
2164,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.28276975,-0.014394167,-0.098518921,0,1
2165,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.28229553,-0.012400585,-0.10235789,0,1
2166,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.28065978,-0.014385604,-0.10505542,0,1
2167,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27762702,-0.017875245,-0.10784839,0,1
2168,"0,00001",0,"0,00006","0,00003",0,"-0,00001",0,"-0,00002",0.27415022,-0.017987879,-0.11064952,0,1
2169,"-0,00002","-0,00002","0,00001","-0,00003","-0,00001",0,"-0,00001","-0,00002",0.27926026,-0.015106775,-0.10094023,0,1
2170,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27921499,-0.019131798,-0.11093115,0,1
2171,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27674681,-0.017496854,-0.11753607,0,1
2172,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.28145367,-0.011558314,-0.098317666,0,1
2173,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27625332,-0.015503466,-0.10631884,0,1
2174,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.24687403,0.045289406,-0.10398656,0,1
2175,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.26524751,0.0091256646,-0.090137752,0,1
2176,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.2728859,-0.013250218,-0.10143316,0,1
2177,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27492944,-0.015178616,-0.10263377,0,1
2179,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.2801492,-0.019306454,-0.11153827,0,1
2180,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.28103656,-0.018150811,-0.10876906,0,1
2181,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.28004467,-0.016795693,-0.11546866,0,1
2182,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27827344,-0.017222434,-0.11275656,0,1
2183,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27502407,-0.017242439,-0.10683649,0,1
2184,"-0,00001","0,00002",0,"0,00001","-0,00002","-0,00002","-0,00001","0,00001",0.27948497,-0.017329597,-0.11584812,0,1
